trip_id,start_time,end_time,headway_secs,exact_times
weekend_T7760_T776002_1,07:10:00,07:40:00,1800,0
weekend_T7760_T776002_2,08:20:00,17:40:00,2400,0
weekend_T7760_T776002_3,18:30:00,19:00:00,1800,0
weekend_T7760_T776002_4,19:50:00,20:20:00,1800,0
weekend_T7760_T776002_5,21:30:00,23:30:00,3600,0
weekday_U6510_U651002_0,05:30:00,18:50:00,3000,0
weekday_U6510_U651002_1,19:50:00,22:50:00,3600,0
weekend_U6510_U651002_0,05:30:00,18:50:00,3000,0
weekend_U6510_U651002_1,19:50:00,22:50:00,3600,0
weekday_U6520_U652002_0,05:40:00,07:40:00,2400,0
weekday_U6520_U652002_1,08:30:00,09:20:00,3000,0
weekday_U6520_U652002_2,10:20:00,20:20:00,3600,0
weekday_U6520_U652002_3,21:30:00,22:45:00,4200,0
weekday_U6520_U652002_4,22:45:00,24:00:00,4500,0
weekend_U6520_U652002_0,05:40:00,07:40:00,2400,0
weekend_U6520_U652002_1,08:30:00,09:20:00,3000,0
weekend_U6520_U652002_2,10:20:00,20:20:00,3600,0
weekend_U6520_U652002_3,21:30:00,22:45:00,4200,0
weekend_U6520_U652002_4,22:45:00,24:00:00,4500,0
weekday_S1190_S119002_0,06:00:00,06:20:00,1200,0
weekday_S1190_S119002_1,06:20:00,06:40:00,1200,0
weekday_S1190_S119002_2,06:40:00,07:20:00,1200,0
weekday_S1190_S119002_3,07:20:00,07:55:00,2400,0
weekday_S1190_S119002_4,07:55:00,08:30:00,2100,0
weekday_S1190_S119002_5,08:30:00,09:10:00,2100,0
weekday_S1190_S119002_6,09:10:00,10:20:00,2400,0
weekday_S1190_S119002_7,10:20:00,11:30:00,4200,0
weekday_S1190_S119002_8,11:30:00,12:40:00,4200,0
weekday_S1190_S119002_9,12:40:00,13:50:00,4200,0
weekday_S1190_S119002_10,13:50:00,15:00:00,4200,0
weekday_S1190_S119002_11,15:00:00,16:10:00,4200,0
weekday_S1190_S119002_12,16:10:00,17:20:00,4200,0
weekday_S1190_S119002_13,17:20:00,18:30:00,4200,0
weekday_S1190_S119002_14,18:30:00,19:40:00,4200,0
weekday_S1190_S119002_15,19:40:00,21:00:00,4200,0
weekday_S1190_S119002_16,21:00:00,23:00:00,4800,0
weekday_U4200_U420002_0,05:20:00,06:00:00,1200,0
weekday_U4200_U420002_1,06:15:00,07:00:00,900,0
weekday_U4200_U420002_2,07:20:00,13:00:00,1200,0
weekday_U4200_U420002_3,13:30:00,14:30:00,1800,0
weekday_U4200_U420002_4,14:45:00,16:30:00,900,0
weekday_U4200_U420002_5,16:50:00,18:30:00,1200,0
weekday_U4200_U420002_6,19:00:00,19:40:00,2400,0
weekday_U4200_U420002_7,20:20:00,21:00:00,2400,0
weekday_U4200_U420002_8,21:30:00,22:30:00,1800,0
weekend_U4200_U420002_0,05:30:00,08:00:00,1800,0
weekend_U4200_U420002_1,08:40:00,12:00:00,2400,0
weekend_U4200_U420002_2,12:30:00,14:00:00,1800,0
weekend_U4200_U420002_3,14:40:00,20:00:00,2400,0
weekend_U4200_U420002_4,20:30:00,21:30:00,3600,0
weekend_U4200_U420002_5,22:30:00,23:50:00,3600,0
weekday_U4210_U421002_0,05:20:00,05:50:00,900,0
weekday_U4210_U421002_1,06:00:00,07:30:00,600,0
weekday_U4210_U421002_2,07:45:00,10:30:00,900,0
weekday_U4210_U421002_3,10:50:00,12:30:00,1200,0
weekday_U4210_U421002_4,12:45:00,18:30:00,900,0
weekday_U4210_U421002_5,18:50:00,19:30:00,1200,0
weekday_U4210_U421002_6,20:00:00,21:30:00,1800,0
weekday_U4210_U421002_7,21:50:00,22:30:00,1200,0
weekday_U4210_U421002_8,23:00:00,24:30:00,1800,0
weekend_U4210_U421002_0,05:20:00,07:00:00,1500,0
weekend_U4210_U421002_1,07:25:00,09:55:00,1500,0
weekend_U4210_U421002_2,10:20:00,11:50:00,1800,0
weekend_U4210_U421002_3,12:15:00,12:40:00,1500,0
weekend_U4210_U421002_4,13:10:00,13:40:00,1800,0
weekend_U4210_U421002_5,14:10:00,15:00:00,1500,0
weekend_U4210_U421002_6,15:30:00,16:30:00,1800,0
weekend_U4210_U421002_7,16:55:00,17:20:00,1500,0
weekend_U4210_U421002_8,17:50:00,18:50:00,1800,0
weekend_U4210_U421002_9,19:15:00,19:40:00,1500,0
weekend_U4210_U421002_10,20:10:00,20:40:00,1800,0
weekend_U4210_U421002_11,21:00:00,22:00:00,1200,0
weekend_U4210_U421002_12,22:30:00,23:30:00,1800,0
weekday_S4050_S405002_0,06:00:00,09:00:00,1800,0
weekday_S4050_S405002_1,09:40:00,12:20:00,2400,0
weekday_S4050_S405002_2,12:50:00,13:20:00,1800,0
weekday_S4050_S405002_3,13:40:00,16:20:00,2400,0
weekday_S4050_S405002_4,16:50:00,19:20:00,1800,0
weekday_S4050_S405002_5,20:00:00,20:40:00,2400,0
weekday_S4050_S405002_6,21:00:00,22:00:00,3600,0
weekend_S4050_S405002_0,06:00:00,09:00:00,1800,0
weekend_S4050_S405002_1,09:40:00,12:20:00,2400,0
weekend_S4050_S405002_2,12:50:00,13:20:00,1800,0
weekend_S4050_S405002_3,13:40:00,16:20:00,2400,0
weekend_S4050_S405002_4,16:50:00,19:20:00,1800,0
weekend_S4050_S405002_5,20:00:00,20:40:00,2400,0
weekend_S4050_S405002_6,21:00:00,22:00:00,3600,0
weekday_S4100_S410002_0,06:00:00,06:40:00,1200,0
weekday_S4100_S410002_1,07:20:00,07:40:00,1200,0
weekday_S4100_S410002_2,08:10:00,15:10:00,1800,0
weekday_S4100_S410002_3,15:50:00,19:20:00,1800,0
weekday_S4100_S410002_4,20:00:00,22:00:00,2400,0
weekend_S4100_S410002_0,06:00:00,06:40:00,1200,0
weekend_S4100_S410002_1,07:20:00,07:40:00,1200,0
weekend_S4100_S410002_2,08:10:00,15:10:00,1800,0
weekend_S4100_S410002_3,15:50:00,19:20:00,1800,0
weekend_S4100_S410002_4,20:00:00,22:00:00,2400,0
weekday_U1910_U191002_0,05:30:00,20:30:00,3600,0
weekday_U1910_U191002_1,21:45:00,23:00:00,4500,0
weekend_U1910_U191002_0,05:30:00,23:00:00,3000,0
weekday_P1040_P104002_0,06:30:00,09:10:00,1200,0
weekday_P1040_P104002_1,09:50:00,12:30:00,2400,0
weekday_P1040_P104002_2,13:10:00,15:50:00,2400,0
weekday_P1040_P104002_3,16:20:00,18:20:00,1200,0
weekday_P1040_P104002_4,18:40:00,20:00:00,2400,0
weekday_S4030_S403002_0,06:00:00,06:30:00,900,0
weekday_S4030_S403002_1,06:50:00,07:30:00,1200,0
weekday_S4030_S403002_2,08:00:00,08:20:00,1200,0
weekday_S4030_S403002_3,08:45:00,10:00:00,1500,0
weekday_S4030_S403002_4,10:20:00,12:00:00,1200,0
weekday_S4030_S403002_5,12:25:00,15:20:00,1500,0
weekday_S4030_S403002_6,15:40:00,17:00:00,1200,0
weekday_S4030_S403002_7,17:25:00,19:30:00,1500,0
weekday_S4030_S403002_8,19:50:00,21:10:00,1200,0
weekday_S4030_S403002_9,21:35:00,22:00:00,1500,0
weekend_S4030_S403002_0,06:00:00,06:30:00,900,0
weekend_S4030_S403002_1,06:50:00,07:30:00,1200,0
weekend_S4030_S403002_2,08:00:00,08:20:00,1200,0
weekend_S4030_S403002_3,08:45:00,10:00:00,1500,0
weekend_S4030_S403002_4,10:20:00,12:00:00,1200,0
weekend_S4030_S403002_5,12:25:00,15:20:00,1500,0
weekend_S4030_S403002_6,15:40:00,17:00:00,1200,0
weekend_S4030_S403002_7,17:25:00,19:30:00,1500,0
weekend_S4030_S403002_8,19:50:00,21:10:00,1200,0
weekend_S4030_S403002_9,21:35:00,22:00:00,1500,0
weekday_U5810_U581002_0,06:30:00,09:00:00,1800,0
weekday_U5810_U581002_1,09:40:00,17:00:00,2400,0
weekday_U5810_U581002_2,17:30:00,20:00:00,1800,0
weekday_U5810_U581002_3,20:40:00,22:00:00,2400,0
weekday_U5810_U581002_4,22:50:00,23:45:00,3300,0
weekend_U5810_U581002_0,06:30:00,09:00:00,1800,0
weekend_U5810_U581002_1,09:40:00,17:00:00,2400,0
weekend_U5810_U581002_2,17:30:00,20:00:00,1800,0
weekend_U5810_U581002_3,20:40:00,22:00:00,2400,0
weekend_U5810_U581002_4,22:50:00,23:45:00,3300,0
weekday_S4040_S404002_0,06:00:00,08:00:00,1200,0
weekday_S4040_S404002_1,08:25:00,21:45:00,1500,0
weekday_S4040_S404002_2,22:00:00,22:10:00,900,0
weekend_S4040_S404002_0,06:00:00,08:00:00,1200,0
weekend_S4040_S404002_1,08:25:00,21:45:00,1500,0
weekend_S4040_S404002_2,22:00:00,22:10:00,900,0
weekend_U7520_U752002_0,06:00:00,07:10:00,2100,0
weekend_U7520_U752001_0,07:00:00,08:10:00,2100,0
weekend_U7520_U752002_1,08:10:00,11:30:00,3000,0
weekend_U7520_U752001_1,09:10:00,12:30:00,3000,0
weekend_U7520_U752002_2,12:30:00,13:40:00,4200,0
weekend_U7520_U752001_2,13:30:00,14:40:00,4200,0
weekend_U7520_U752002_3,14:20:00,15:00:00,2400,0
weekend_U7520_U752001_3,15:20:00,16:00:00,2400,0
weekend_U7520_U752002_4,16:00:00,19:00:00,3600,0
weekend_U7520_U752001_4,17:00:00,20:00:00,3600,0
weekend_U7520_U752002_5,20:15:00,21:30:00,4500,0
weekend_U7520_U752001_5,21:15:00,22:30:00,4500,0
weekend_U7520_U752002_6,22:45:00,23:30:00,2700,0
weekend_U7520_U752001_7,06:00:00,06:03:00,1800,0
weekday_U7520_U752002_0,06:00:00,06:10:00,2100,0
weekday_U7520_U752001_0,06:55:00,07:15:00,2100,0
weekday_U7520_U752002_1,06:35:00,07:00:00,2100,0
weekday_U7520_U752001_1,07:50:00,08:00:00,2100,0
weekday_U7520_U752002_2,07:10:00,07:30:00,2100,0
weekday_U7520_U752001_2,08:30:00,08:40:00,2100,0
weekday_U7520_U752002_3,08:20:00,09:40:00,2400,0
weekday_U7520_U752001_3,09:20:00,10:40:00,2400,0
weekday_U7520_U752002_4,11:00:00,11:40:00,2400,0
weekday_U7520_U752001_4,11:55:00,12:35:00,2400,0
weekday_U7520_U752002_5,12:20:00,12:55:00,2400,0
weekday_U7520_U752001_5,13:20:00,14:00:00,2400,0
weekday_U7520_U752002_6,13:40:00,14:00:00,2400,0
weekday_U7520_U752001_6,14:40:00,15:00:00,2400,0
weekday_U7520_U752002_7,14:20:00,15:00:00,2400,0
weekday_U7520_U752001_7,15:15:00,15:55:00,2400,0
weekday_U7520_U752002_8,16:20:00,17:40:00,2400,0
weekday_U7520_U752001_8,17:30:00,18:50:00,2400,0
weekday_U7520_U752002_9,19:00:00,20:00:00,4500,0
weekday_U7520_U752001_9,20:00:00,21:00:00,4500,0
weekday_U7520_U752002_10,20:15:00,21:00:00,4500,0
weekday_U7520_U752001_10,21:10:00,22:00:00,4500,0
weekday_U7520_U752002_11,21:30:00,21:40:00,4500,0
weekday_U7520_U752001_11,22:25:00,22:35:00,4500,0
weekday_U7520_U752002_12,22:45:00,22:55:00,2700,0
weekday_U7520_U752002_13,23:30:00,23:40:00,2400,0
weekday_U7520_U752001_14,06:00:00,06:03:00,1800,0
weekday_T3030_T303002_0,06:30:00,12:30:00,3600,0
weekday_T3030_T303002_1,14:30:00,20:30:00,3600,0
weekend_T3030_T303002_0,06:30:00,12:30:00,3600,0
weekend_T3030_T303002_1,14:30:00,20:30:00,3600,0
weekend_U2538_U253802_0,06:00:00,09:00:00,2700,0
weekend_U2538_U253802_1,09:50:00,22:20:00,3000,0
weekend_U2538_U253802_2,23:00:00,23:03:00,2400,0
weekday_U2538_U253802_0,06:00:00,08:00:00,1800,0
weekday_U2538_U253802_1,08:35:00,15:00:00,2100,0
weekday_U2538_U253802_2,15:40:00,19:00:00,2400,0
weekday_U2538_U253802_3,19:45:00,20:30:00,2700,0
weekday_U2538_U253802_4,21:20:00,23:00:00,3000,0
weekend_P1030_P103002_0,07:00:00,20:00:00,3600,0
weekday_P1050_P105002_0,06:30:00,09:10:00,1200,0
weekday_P1050_P105002_1,09:50:00,12:30:00,2400,0
weekday_P1050_P105002_2,13:10:00,13:50:00,1200,0
weekday_P1050_P105002_3,14:30:00,15:50:00,2400,0
weekday_P1050_P105002_4,16:20:00,18:20:00,1200,0
weekday_P1050_P105002_5,18:40:00,20:00:00,2400,0
weekday_P1060_P106002_0,06:30:00,07:50:00,1200,0
weekday_P1060_P106002_1,08:10:00,08:50:00,1200,0
weekday_P1060_P106002_2,09:10:00,13:10:00,2400,0
weekday_P1060_P106002_3,13:30:00,13:50:00,1200,0
weekday_P1060_P106002_4,14:30:00,15:50:00,2400,0
weekday_P1060_P106002_5,16:20:00,18:20:00,1200,0
weekday_P1060_P106002_6,18:40:00,20:00:00,2400,0
weekend_P1060_P106002_0,07:00:00,20:00:00,3600,0
weekday_P1080_P108002_0,06:30:00,09:10:00,1200,0
weekday_P1080_P108002_1,09:50:00,12:30:00,2400,0
weekday_P1080_P108002_2,13:10:00,15:50:00,2400,0
weekday_P1080_P108002_3,16:20:00,18:20:00,1200,0
weekday_P1080_P108002_4,18:40:00,20:00:00,2400,0
weekend_P1080_P108002_0,07:00:00,20:00:00,3600,0
weekday_P1020_P102002_0,06:30:00,09:10:00,1200,0
weekday_P1020_P102002_1,09:50:00,13:10:00,2400,0
weekday_P1020_P102002_2,13:30:00,13:50:00,1200,0
weekday_P1020_P102002_3,14:30:00,15:50:00,2400,0
weekday_P1020_P102002_4,16:20:00,18:40:00,1200,0
weekday_P1020_P102002_5,19:20:00,20:00:00,2400,0
weekend_P1020_P102002_0,07:00:00,20:00:00,3600,0
weekday_P1010_P101002_0,06:30:00,09:00:00,600,0
weekday_P1010_P101002_1,09:30:00,16:30:00,1800,0
weekday_P1010_P101002_2,16:40:00,18:00:00,600,0
weekday_P1010_P101002_3,18:30:00,20:00:00,1800,0
weekday_P1030_P103002_0,06:30:00,09:10:00,1200,0
weekday_P1030_P103002_1,09:50:00,15:50:00,2400,0
weekday_P1030_P103002_2,16:20:00,18:40:00,1200,0
weekday_P1030_P103002_3,19:20:00,20:00:00,2400,0
weekend_P1010_P101002_0,07:00:00,20:00:00,3600,0
weekday_U2548_U254802_0,06:00:00,07:00:00,1200,0
weekday_U2548_U254802_1,07:25:00,09:30:00,1500,0
weekday_U2548_U254802_2,10:00:00,20:00:00,1800,0
weekday_U2548_U254802_3,20:45:00,23:00:00,2700,0
weekend_U2548_U254802_0,06:00:00,09:00:00,1800,0
weekend_U2548_U254802_1,09:35:00,18:20:00,2100,0
weekend_U2548_U254802_2,19:00:00,23:00:00,3600,0
weekday_T7548_T754802_0,06:00:00,20:00:00,3600,0
weekday_T7548_T754802_1,21:15:00,22:30:00,4500,0
weekday_T7548_T754802_2,23:30:00,23:33:00,3600,0
weekend_T7548_T754802_0,06:00:00,20:00:00,3600,0
weekend_T7548_T754802_1,21:15:00,22:30:00,4500,0
weekend_T7548_T754802_2,23:30:00,23:33:00,3600,0
weekday_T7538_T753802_0,05:45:00,06:30:00,2700,0
weekday_T7538_T753802_1,07:00:00,19:00:00,1800,0
weekday_T7538_T753802_2,19:50:00,21:30:00,3000,0
weekday_T7538_T753802_3,22:30:00,23:30:00,3600,0
weekday_U7718_U771802_0,06:00:00,08:00:00,1200,0
weekday_U7718_U771802_1,08:25:00,17:10:00,1500,0
weekday_U7718_U771802_2,17:30:00,18:30:00,1200,0
weekday_U7718_U771802_3,19:00:00,22:30:00,1800,0
weekend_T5718_T571802_0,06:00:00,06:50:00,3000,0
weekend_T5718_T571802_1,07:50:00,18:50:00,3600,0
weekend_T5718_T571802_2,19:40:00,20:30:00,3000,0
weekend_T5718_T571802_3,21:30:00,23:30:00,3600,0
weekend_U5068_U506802_0,06:35:00,08:50:00,2700,0
weekend_U5068_U506801_0,07:30:00,10:30:00,2700,0
weekend_U5068_U506802_1,09:50:00,13:50:00,3600,0
weekend_U5068_U506801_1,11:30:00,15:30:00,3600,0
weekend_U5068_U506802_2,14:40:00,15:40:00,3600,0
weekend_U5068_U506801_2,16:30:00,17:30:00,3600,0
weekend_U5068_U506802_3,16:50:00,18:50:00,3600,0
weekend_U5068_U506801_3,18:30:00,21:10:00,3600,0
weekend_U5068_U506802_4,19:50:00,19:53:00,4200,0
weekend_U5068_U506802_5,21:00:00,22:30:00,5400,0
weekend_U5068_U506801_5,22:30:00,22:33:00,5400,0
weekend_U5068_U506801_6,06:00:00,06:45:00,2700,0
weekday_U5408_U540802_0,06:00:00,08:30:00,900,0
weekday_U5408_U540802_1,08:50:00,15:50:00,1200,0
weekday_U5408_U540802_2,16:05:00,16:50:00,900,0
weekday_U5408_U540802_3,17:10:00,18:30:00,1200,0
weekday_U5408_U540802_4,19:00:00,21:00:00,1800,0
weekday_U5408_U540802_5,21:40:00,23:00:00,2400,0
weekend_U5408_U540802_0,06:00:00,07:00:00,1200,0
weekend_U5408_U540802_1,07:30:00,22:00:00,1800,0
weekend_U5408_U540802_2,23:00:00,23:03:00,3600,0
weekday_U7088_U708802_0,06:00:00,07:00:00,3600,0
weekday_U7088_U708801_0,07:15:00,08:25:00,3600,0
weekday_U7088_U708802_1,08:00:00,16:00:00,3600,0
weekday_U7088_U708801_1,09:15:00,17:15:00,3600,0
weekday_U7088_U708802_2,17:00:00,18:20:00,4800,0
weekday_U7088_U708801_2,18:30:00,19:35:00,4800,0
weekday_U7088_U708802_3,19:20:00,21:20:00,7200,0
weekday_U7088_U708801_3,20:45:00,22:30:00,7200,0
weekday_U7088_U708802_4,22:30:00,22:33:00,4200,0
weekday_U7088_U708801_4,23:30:00,23:33:00,4200,0
weekday_U7088_U708801_5,06:30:00,06:33:00,1800,0
weekend_U7088_U708802_0,06:00:00,07:00:00,3600,0
weekend_U7088_U708801_0,07:15:00,08:25:00,3600,0
weekend_U7088_U708802_1,08:00:00,16:00:00,3600,0
weekend_U7088_U708801_1,09:15:00,17:15:00,3600,0
weekend_U7088_U708802_2,17:00:00,18:20:00,4800,0
weekend_U7088_U708801_2,18:30:00,19:35:00,4800,0
weekend_U7088_U708802_3,19:20:00,21:20:00,7200,0
weekend_U7088_U708801_3,20:45:00,22:30:00,7200,0
weekend_U7088_U708802_4,22:30:00,22:33:00,4200,0
weekend_U7088_U708801_4,23:30:00,23:33:00,4200,0
weekend_U7088_U708801_5,06:30:00,06:33:00,1800,0
weekday_U7538_U753802_0,06:20:00,07:00:00,2400,0
weekday_U7538_U753801_0,08:01:00,08:46:00,2400,0
weekday_U7538_U753802_1,08:00:00,10:00:00,7200,0
weekday_U7538_U753801_1,09:46:00,11:46:00,7200,0
weekday_U7538_U753802_2,11:00:00,12:00:00,3600,0
weekday_U7538_U753801_2,12:46:00,13:46:00,3600,0
weekday_U7538_U753802_3,13:30:00,15:00:00,5400,0
weekday_U7538_U753801_3,15:16:00,16:46:00,5400,0
weekday_U7538_U753802_4,16:00:00,18:00:00,7200,0
weekday_U7538_U753801_4,17:46:00,20:01:00,7200,0
weekday_U7538_U753802_5,20:00:00,22:00:00,7200,0
weekday_U7538_U753801_5,21:51:00,21:53:00,7200,0
weekend_U7538_U753802_0,06:20:00,07:00:00,2400,0
weekend_U7538_U753801_0,08:01:00,08:46:00,2400,0
weekend_U7538_U753802_1,08:00:00,10:00:00,7200,0
weekend_U7538_U753801_1,09:46:00,11:46:00,7200,0
weekend_U7538_U753802_2,11:00:00,12:00:00,3600,0
weekend_U7538_U753801_2,12:46:00,13:46:00,3600,0
weekend_U7538_U753802_3,13:30:00,15:00:00,5400,0
weekend_U7538_U753801_3,15:16:00,16:46:00,5400,0
weekend_U7538_U753802_4,16:00:00,18:00:00,7200,0
weekend_U7538_U753801_4,17:46:00,20:01:00,7200,0
weekend_U7538_U753802_5,20:00:00,22:00:00,7200,0
weekend_U7538_U753801_5,21:51:00,21:53:00,7200,0
weekday_U7548_U754802_0,06:30:00,18:30:00,3600,0
weekday_U7548_U754802_1,20:00:00,20:03:00,5400,0
weekend_U7548_U754802_0,07:05:00,17:05:00,7200,0
weekend_U7548_U754802_1,19:15:00,19:18:00,7800,0
weekday_T4068_T406802_0,06:00:00,07:30:00,1800,0
weekday_T4068_T406802_1,08:10:00,18:10:00,2400,0
weekday_T4068_T406802_2,19:00:00,21:30:00,3000,0
weekday_T4068_T406802_3,22:30:00,22:33:00,3600,0
weekend_T4068_T406802_0,06:30:00,07:00:00,1800,0
weekend_T4068_T406802_1,08:15:00,09:00:00,2700,0
weekend_T4068_T406802_2,09:40:00,10:45:00,3900,0
weekend_T4068_T406802_3,11:45:00,12:30:00,2700,0
weekend_T4068_T406802_4,13:30:00,15:30:00,3600,0
weekend_T4068_T406802_5,16:15:00,17:00:00,2700,0
weekend_T4068_T406802_6,18:00:00,19:30:00,5400,0
weekend_T4068_T406802_7,20:30:00,21:45:00,4500,0
weekend_T4068_T406802_8,22:30:00,22:33:00,2700,0
weekday_T6028_T602802_0,06:00:00,07:00:00,3600,0
weekday_T6028_T602802_1,08:20:00,10:40:00,4200,0
weekday_T6028_T602802_2,12:00:00,15:00:00,5400,0
weekday_T6028_T602802_3,16:20:00,23:00:00,4800,0
weekend_T6028_T602802_0,06:00:00,07:00:00,3600,0
weekend_T6028_T602802_1,08:20:00,10:40:00,4200,0
weekend_T6028_T602802_2,12:00:00,15:00:00,5400,0
weekend_T6028_T602802_3,16:20:00,23:00:00,4800,0
weekday_T7568_T756802_0,06:00:00,07:10:00,4200,0
weekday_T7568_T756801_0,06:50:00,08:10:00,4200,0
weekday_T7568_T756802_1,08:30:00,09:40:00,4200,0
weekday_T7568_T756801_1,09:20:00,10:30:00,4200,0
weekday_T7568_T756802_2,11:00:00,12:10:00,4200,0
weekday_T7568_T756801_2,11:50:00,13:05:00,4200,0
weekday_T7568_T756802_3,13:20:00,16:00:00,4800,0
weekday_T7568_T756801_3,14:10:00,16:50:00,4800,0
weekday_T7568_T756802_4,17:10:00,18:30:00,4800,0
weekday_T7568_T756801_4,18:10:00,19:25:00,4800,0
weekday_T7568_T756802_5,19:40:00,19:43:00,1800,0
weekday_T7568_T756801_5,20:30:00,20:33:00,1800,0
weekday_T7568_T756802_6,22:00:00,22:03:00,1800,0
weekday_T7568_T756801_7,06:00:00,06:03:00,1800,0
weekend_T7568_T756802_0,07:10:00,09:40:00,9000,0
weekend_T7568_T756801_0,08:10:00,10:30:00,9000,0
weekend_T7568_T756802_1,12:10:00,14:40:00,9000,0
weekend_T7568_T756801_1,13:05:00,15:30:00,9000,0
weekend_T7568_T756802_2,17:10:00,19:40:00,9000,0
weekend_T7568_T756801_2,18:10:00,20:30:00,9000,0
weekend_T7568_T756802_3,22:00:00,22:03:00,8400,0
weekend_T7568_T756801_4,06:00:00,06:03:00,4200,0
weekday_U5068_U506802_0,06:35:00,08:50:00,2700,0
weekday_U5068_U506801_0,07:30:00,10:30:00,2700,0
weekday_U5068_U506802_1,09:50:00,13:50:00,3600,0
weekday_U5068_U506801_1,11:30:00,15:30:00,3600,0
weekday_U5068_U506802_2,14:40:00,15:40:00,3600,0
weekday_U5068_U506801_2,16:30:00,17:30:00,3600,0
weekday_U5068_U506802_3,16:50:00,17:50:00,3600,0
weekday_U5068_U506801_3,18:30:00,19:50:00,3600,0
weekday_U5068_U506802_4,18:50:00,19:50:00,3600,0
weekday_U5068_U506801_4,21:10:00,21:13:00,3600,0
weekday_U5068_U506802_5,21:00:00,22:30:00,5400,0
weekday_U5068_U506801_5,22:30:00,22:33:00,5400,0
weekday_U5068_U506801_6,06:00:00,06:45:00,2700,0
weekend_T7538_T753802_0,05:45:00,07:00:00,4500,0
weekend_T7538_T753802_1,08:00:00,19:00:00,3600,0
weekend_T7538_T753802_2,19:50:00,21:30:00,3000,0
weekend_T7538_T753802_3,22:30:00,23:30:00,3600,0
weekend_U7718_U771802_0,06:00:00,08:00:00,1200,0
weekend_U7718_U771802_1,08:25:00,17:10:00,1500,0
weekend_U7718_U771802_2,17:30:00,18:30:00,1200,0
weekend_U7718_U771802_3,19:00:00,22:30:00,1800,0
weekday_T5718_T571802_0,06:00:00,12:00:00,1800,0
weekday_T5718_T571802_1,12:40:00,15:20:00,2400,0
weekday_T5718_T571802_2,15:50:00,18:20:00,1800,0
weekday_T5718_T571802_3,19:00:00,22:20:00,3000,0
weekday_T5718_T571802_4,23:30:00,23:33:00,3600,0
weekday_U3030_U303002_0,05:30:00,07:00:00,600,0
weekday_U3030_U303002_1,07:15:00,09:00:00,900,0
weekday_U3030_U303002_2,09:20:00,12:00:00,1200,0
weekday_U3030_U303002_3,12:30:00,13:30:00,1800,0
weekday_U3030_U303002_4,13:50:00,14:30:00,1200,0
weekday_U3030_U303002_5,14:45:00,15:00:00,900,0
weekday_U3030_U303002_6,15:20:00,16:00:00,1200,0
weekday_U3030_U303002_7,16:15:00,17:00:00,900,0
weekday_U3030_U303002_8,17:30:00,19:00:00,1800,0
weekday_U3030_U303002_9,19:40:00,21:00:00,2400,0
weekday_U3030_U303002_10,21:30:00,22:30:00,1800,0
weekend_U3030_U303002_0,05:30:00,07:10:00,1500,0
weekend_U3030_U303002_1,07:30:00,09:10:00,1500,0
weekend_U3030_U303002_2,09:40:00,10:30:00,1500,0
weekend_U3030_U303002_3,11:00:00,19:00:00,1800,0
weekend_U3030_U303002_4,19:40:00,21:00:00,2400,0
weekend_U3030_U303002_5,21:45:00,22:30:00,2700,0
weekday_S0040_S004002_0,06:00:00,06:20:00,1200,0
weekday_S0040_S004001_0,06:29:00,06:51:00,1200,0
weekday_S0040_S004002_1,06:40:00,07:40:00,1200,0
weekday_S0040_S004001_1,07:21:00,08:21:00,1200,0
weekday_S0040_S004002_2,08:10:00,08:30:00,1200,0
weekday_S0040_S004001_2,08:46:00,09:06:00,1200,0
weekday_S0040_S004002_3,09:00:00,12:00:00,1800,0
weekday_S0040_S004001_3,09:31:00,12:31:00,1800,0
weekday_S0040_S004002_4,12:30:00,14:00:00,1800,0
weekday_S0040_S004001_4,13:06:00,14:36:00,1800,0
weekday_S0040_S004002_5,14:30:00,16:30:00,1800,0
weekday_S0040_S004001_5,15:01:00,17:01:00,1800,0
weekday_S0040_S004002_6,17:00:00,18:30:00,1800,0
weekday_S0040_S004001_6,17:36:00,19:06:00,1800,0
weekday_S0040_S004002_7,19:00:00,20:00:00,1800,0
weekday_S0040_S004001_7,19:31:00,20:31:00,1800,0
weekday_S0040_S004002_8,20:30:00,21:00:00,1800,0
weekday_S1050_S105002_0,06:00:00,06:20:00,1200,0
weekday_S1050_S105001_0,06:25:00,06:50:00,1200,0
weekday_S1050_S105002_1,06:40:00,08:00:00,1200,0
weekday_S1050_S105001_1,07:10:00,08:30:00,1200,0
weekday_S1050_S105002_2,08:20:00,08:40:00,1200,0
weekday_S1050_S105001_2,09:00:00,09:15:00,1200,0
weekday_S1050_S105002_3,09:00:00,17:00:00,1800,0
weekday_S1050_S105001_3,09:40:00,17:40:00,1800,0
weekday_S1050_S105002_4,17:30:00,17:55:00,1800,0
weekday_S1050_S105002_5,18:00:00,18:30:00,1800,0
weekday_S1050_S105001_5,18:40:00,19:15:00,1800,0
weekday_S1050_S105002_6,19:15:00,20:00:00,2700,0
weekday_S1050_S105001_6,20:00:00,20:40:00,2700,0
weekday_S1050_S105002_7,20:45:00,21:30:00,2700,0
weekday_S1050_S105001_8,06:15:00,06:35:00,1800,0
weekend_S0040_S004002_0,06:00:00,06:20:00,1200,0
weekend_S0040_S004001_0,06:29:00,06:51:00,1200,0
weekend_S0040_S004002_1,06:40:00,07:40:00,1200,0
weekend_S0040_S004001_1,07:21:00,08:21:00,1200,0
weekend_S0040_S004002_2,08:10:00,08:30:00,1200,0
weekend_S0040_S004001_2,08:46:00,09:06:00,1200,0
